CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464050;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464051;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464055;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464059;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464060;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464061;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464062;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464063;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464064;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464065;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464066;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464067;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464068;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464069;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464070;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464071;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464072;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464073;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464074;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464075;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464076;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464077;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464078;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464084;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464086;;0;0.000000
02.451.848/0001-62;2024-12-31;2;139764;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7464087;;0;100.000000
02.560.878/0001-07;2024-12-31;2;139936;HOSPITAL ANCHIETA S.A.;7469562;Preferencial Classe A;0;0.000000
02.560.878/0001-07;2024-12-31;2;139936;HOSPITAL ANCHIETA S.A.;7469563;Preferencial Classe A;0;0.000000
02.560.878/0001-07;2024-12-31;2;139936;HOSPITAL ANCHIETA S.A.;7469564;Preferencial Classe A;0;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398991;Ordinária Classe A;815;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398991;Preferencial Classe A;1470;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398992;Preferencial Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398992;Ordinária Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398993;Preferencial Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398993;Ordinária Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398994;Preferencial Classe A;0;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398994;Ordinária Classe A;0;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398995;Ordinária Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398995;Preferencial Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398996;Ordinária Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398996;Preferencial Classe A;0;0.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398997;Ordinária Classe A;815;100.000000
02.591.787/0001-39;2024-12-31;2;137932;CAPITALPART PARTICIPACOES S.A.;7398997;Preferencial Classe A;1470;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408189;Preferencial Classe A;0;0.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408189;Preferencial Classe B;1397425360;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408233;Preferencial Classe A;48239200;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408235;Preferencial Classe A;48239200;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408235;Preferencial Classe B;1397425360;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408240;Preferencial Classe A;0;0.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408240;Preferencial Classe B;1397425360;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408284;Preferencial Classe A;48239200;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408286;Preferencial Classe A;48239200;100.000000
02.682.287/0001-02;2024-12-31;1;138181;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7408286;Preferencial Classe B;1397425360;100.000000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422022;Ordinária Classe A;5303099;100.000000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422023;Ordinária Classe A;31387035;11.266000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422023;Preferencial Classe A;115419176;98.034000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422027;Ordinária Classe A;229777514;82.479000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422031;Ordinária Classe A;17425352;6.255000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422031;Preferencial Classe A;426619;0.362000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422036;Preferencial Classe A;1888196;1.604000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422037;Ordinária Classe A;278589901;100.000000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422037;Preferencial Classe A;117733991;100.000000
02.724.983/0001-34;2024-12-31;1;138513;SANESALTO SANEAMENTO S.A.;7422040;Ordinária Classe A;5303099;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407317;Preferencial Classe A;0;0.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407317;Preferencial Classe B;1397425360;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407339;Preferencial Classe A;241405092;83.345000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407361;Preferencial Classe A;48239200;16.655000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407363;Preferencial Classe A;289644292;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407363;Preferencial Classe B;1397425360;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407368;Preferencial Classe A;0;0.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407368;Preferencial Classe B;1397425360;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407390;Preferencial Classe A;241405092;83.345000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407412;Preferencial Classe A;48239200;16.655000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407414;Preferencial Classe A;289644292;100.000000
02.762.113/0001-50;2024-12-31;1;138149;BRAZILIAN FINANCE E REAL ESTATE S.A.;7407414;Preferencial Classe B;1397425360;100.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481121;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481122;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481123;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481124;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481125;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481126;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481130;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481131;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481132;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481172;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481173;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481177;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481181;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481182;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481183;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481184;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481185;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481186;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481187;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481188;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481189;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481190;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481191;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481192;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481193;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481194;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481195;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481196;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481197;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481198;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481199;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481200;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481206;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481208;;0;0.000000
02.846.056/0001-97;2024-12-31;9;141095;CCR S.A.;7481209;;0;100.000000
02.919.555/0001-67;2024-12-31;1;138269;ARTERIS S.A.;7413527;Ordinária Classe A;1367040;100.000000
02.919.555/0001-67;2024-12-31;1;138269;ARTERIS S.A.;7413541;Ordinária Classe A;1367040;100.000000
02.919.555/0001-67;2024-12-31;1;138269;ARTERIS S.A.;7413543;Ordinária Classe A;608913922;100.000000
02.919.555/0001-67;2024-12-31;1;138269;ARTERIS S.A.;7413557;Ordinária Classe A;608913922;100.000000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522642;Ordinária Classe A;57299125;14.117000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522646;Ordinária Classe A;57556847;14.181000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522650;Ordinária Classe A;59838743;14.743000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522651;Ordinária Classe A;58445504;14.400000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522655;Ordinária Classe A;115087070;28.355000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522659;Ordinária Classe A;57650288;14.204000
03.220.438/0001-73;2024-12-31;16;142011;EQUATORIAL S.A.;7522665;Ordinária Classe A;405877577;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513058;Preferencial Classe A;0;0.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513058;Preferencial Classe B;1397425360;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513080;Preferencial Classe A;241405092;42.860000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513098;Preferencial Classe A;273592976;48.575000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513102;Preferencial Classe A;48239200;8.565000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513104;Preferencial Classe A;563237268;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513104;Preferencial Classe B;1397425360;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513109;Preferencial Classe A;0;0.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513109;Preferencial Classe B;1397425360;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513131;Preferencial Classe A;241405092;42.860000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513149;Preferencial Classe A;273592976;48.575000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513153;Preferencial Classe A;48239200;8.565000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513155;Preferencial Classe A;563237268;100.000000
03.767.538/0001-14;2024-12-31;2;141800;BRAZILIAN SECURITIES CIA SECURITIZACAO;7513155;Preferencial Classe B;1397425360;100.000000
03.795.050/0001-09;2024-12-31;1;137713;TERMOPERNAMBUCO S.A.;7392460;Ordinária Classe A;606898625;100.000000
03.795.050/0001-09;2024-12-31;1;137713;TERMOPERNAMBUCO S.A.;7392469;Ordinária Classe A;6350278000;100.000000
03.795.050/0001-09;2024-12-31;1;137713;TERMOPERNAMBUCO S.A.;7392475;Ordinária Classe A;6350278000;100.000000
03.795.050/0001-09;2024-12-31;1;137713;TERMOPERNAMBUCO S.A.;7392478;Ordinária Classe A;606898625;100.000000
03.802.115/0001-98;2024-12-31;3;141996;CLEAR SALE S.A.;7521606;Ordinária Classe A;66326498;97.163000
03.802.115/0001-98;2024-12-31;3;141996;CLEAR SALE S.A.;7521607;Ordinária Classe A;1936693;2.837000
03.802.115/0001-98;2024-12-31;3;141996;CLEAR SALE S.A.;7521610;Ordinária Classe A;0;0.000000
03.802.115/0001-98;2024-12-31;3;141996;CLEAR SALE S.A.;7521612;Ordinária Classe A;68263191;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438670;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438671;Ordinária Classe A;62835067;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438672;Ordinária Classe A;15773336;50.500000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438682;Ordinária Classe A;2226664;7.129000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438686;Ordinária Classe A;13234328;42.371000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438692;Ordinária Classe A;31234328;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438695;Ordinária Classe A;62835067;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438698;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438702;Ordinária Classe A;39586150;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438703;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438704;Ordinária Classe A;10741948;14.600000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438705;Ordinária Classe A;62835067;85.400000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438706;Ordinária Classe A;15773336;50.500000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438716;Ordinária Classe A;2226664;7.129000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438720;Ordinária Classe A;13234328;42.371000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438726;Ordinária Classe A;31234328;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438729;Ordinária Classe A;73577015;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438732;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2024-12-31;2;139025;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7438741;Ordinária Classe A;39586150;100.000000
04.172.213/0001-51;2024-12-31;3;141685;CIA PIRATININGA DE FORCA E LUZ;7504196;Ordinária Classe A;730435698;100.000000
04.172.213/0001-51;2024-12-31;3;141685;CIA PIRATININGA DE FORCA E LUZ;7504235;Ordinária Classe A;730435698;100.000000
04.212.396/0001-91;2024-12-31;4;141992;AGASUS S.A.;7521502;Ordinária Classe A;27123015;100.000000
04.212.396/0001-91;2024-12-31;4;141992;AGASUS S.A.;7521503;Ordinária Classe A;38347562;100.000000
04.212.396/0001-91;2024-12-31;4;141992;AGASUS S.A.;7521509;Ordinária Classe A;38347562;100.000000
04.212.396/0001-91;2024-12-31;4;141992;AGASUS S.A.;7521512;Ordinária Classe A;27123015;100.000000
04.368.865/0001-66;2024-12-31;4;141664;LIGGA TELECOMUNICAÇÕES S.A.;7503366;Ordinária Classe A;10000;100.000000
04.368.865/0001-66;2024-12-31;4;141664;LIGGA TELECOMUNICAÇÕES S.A.;7503367;Ordinária Classe A;1506;100.000000
04.368.865/0001-66;2024-12-31;4;141664;LIGGA TELECOMUNICAÇÕES S.A.;7503374;Ordinária Classe A;1506;100.000000
04.368.865/0001-66;2024-12-31;4;141664;LIGGA TELECOMUNICAÇÕES S.A.;7503377;Ordinária Classe A;10000;100.000000
04.368.898/0001-06;2024-12-31;7;142071;COPEL DISTRIBUIÇÃO S.A.;7524441;Ordinária Classe A;5372205948;100.000000
04.368.898/0001-06;2024-12-31;7;142071;COPEL DISTRIBUIÇÃO S.A.;7524447;Ordinária Classe A;5372205948;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519898;Preferencial Classe A;346012;16.372000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519898;Preferencial Classe B;2;0.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519898;Preferencial Classe C;115903;9.649000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519914;Ordinária Classe O;899481094;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519915;Ordinária Classe O;899481094;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519923;Preferencial Classe A;187000;8.848000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519923;Preferencial Classe C;191300;15.925000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519925;Preferencial Classe A;1580367;74.779000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519925;Preferencial Classe B;1085371;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519925;Preferencial Classe C;894046;74.426000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519926;Preferencial Classe A;2113379;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519926;Preferencial Classe B;1085373;100.000000
04.895.728/0001-80;2024-12-31;4;141930;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7519926;Preferencial Classe C;1201249;100.000000
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;7505975;Ordinária Classe A;41101595;100.000000
04.902.979/0001-44;2024-12-31;4;141716;BCO AMAZONIA S.A.;7505981;Ordinária Classe A;41101595;100.000000
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;7526706;Ordinária Classe A;449;100.000000
06.047.087/0001-39;2024-12-31;6;142126;REDE D'OR SÃO LUIZ S.A.;7526719;Ordinária Classe A;449;100.000000
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;7527067;Preferencial Classe A;172421054;100.000000
06.164.253/0001-87;2024-12-31;8;142138;GOL LINHAS AEREAS INTELIGENTES S.A.;7527068;Preferencial Classe A;172421054;100.000000
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7522607;Preferencial Classe A;459387;37.070000
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7522607;Preferencial Classe B;609069;37.464000
06.272.793/0001-84;2024-12-31;9;142010;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7522611;Preferencial Classe A;768694;62.030000
